pμ_px,pμ_py,pμ_pz,pν_px,pν_py,pν_pz,p_other_px,p_other_py,p_other_pz,p_other_e
-36.86109083361834,-4.962611483788684,69.22067095618674,8.092787834338498,8.17224463113767,249.14384090656114,36.861090833629916,4.962611483779626,-69.22067095683232,6921.419595432858
68.11527164763912,7.272834114389716,331.9475994736887,-13.428717075206746,-26.983123083379844,104.52906713209057,-68.11527164763895,-7.272834114387218,-331.94759947370284,6661.057815685214
4.72643592541681,22.296573434495397,11.738505497737998,-4.071452133304303,-20.160449699431716,185.25372998871907,-4.726435747377473,-22.296572355947408,-11.73847244867476,6974.362559348563
1.3978382534974412,-32.22544604953678,53.907587958056524,28.230560056065382,39.05763290406839,174.60590168696288,-1.3978382511690357,32.2254460475978,-53.90758796975639,6937.179043863901
36.76590291998877,-12.495216989854343,322.78101038721894,-34.49971423806339,19.067617679245487,561.5777931687827,-36.765902920037924,12.49521698986666,-322.7810103800405,6674.891627452183
1.9641924502659014,29.379449948317053,-133.28858061329106,11.579463362201803,-17.910518542986214,-550.8195729582884,-1.9641924502731885,-29.379449948327782,133.28858061487549,6863.497739882653
11.955215563856838,-34.31388080915823,225.3496763068871,-17.478697927937333,41.207950624816824,258.3427224926956,-11.955215563870642,34.31388080910091,-225.3496763124305,6771.739496683418
-3.203631310995518,-25.379707570809774,-30.955469338996206,-29.876325296222497,-10.291312079749016,-382.88933248184867,3.2036313110154038,25.37970757079207,30.955469305629386,6959.84224790499
-8.056393417179924,50.53619448743958,191.03562809350944,-3.1108307454737067,-30.13412102657855,80.22579266457335,8.05639341718056,-50.536194487440305,-191.03562809333778,6802.228832249621
-10.756998780255739,-13.447985623889027,157.87152777909617,11.929620835261362,12.712845242146425,-0.4157016947771029,10.756998780333603,13.447985623979294,-157.87152777879678,6841.191965608332
5.150272237138463,39.47969561969513,71.05138760440471,5.302860772108887,-42.803106022418156,24.37359557218509,-5.150272237137018,-39.479695619701474,-71.0513876052017,6918.553806014609
31.622440456822492,5.19076213201788,61.23409700159775,-37.00387270982663,5.244333002305116,12.235687863473926,-31.622440456831974,-5.190762132007255,-61.234097002187134,6930.887421177653
-0.3720675029818733,-0.24177320321481752,0.08387560456156797,0.8947645647240609,-1.7663681014118828,-0.439083591268003,0.3720675030040167,0.24177320322941098,-0.08387561242055502,6999.536224563904
-43.345281140538006,61.94591032102265,-165.08207569369532,-5.855097789196469,-22.75989114858593,-70.28317382900548,43.345281140537494,-61.945910321019255,165.08207565521258,6818.42849323785
1.1050814149288413,3.1005783571751953,-459.9646443214197,-0.10604088523896509,-0.47538470422744994,3.5171465677567935,-1.1050814149292525,-3.1005783571751193,459.96464432144046,6540.023565841855
5.435669719352497,13.781370378831664,-205.27599892922794,-0.1079412958928373,-10.526007596765414,3.818769865642823,-5.435669719321679,-13.781370379080014,205.2759989348376,6794.190088727594
21.34571531569308,-41.459276456891814,383.9807160638233,-10.818839884227636,23.18794705448525,70.13014757442197,-21.345715315688967,41.45927645688951,-383.98071606571244,6613.198096384061
-8.933086329049734,3.9634494431518945,245.10890951658442,-17.791315074091678,40.47489985300356,61.61802177733539,8.933086300944918,-3.9634495029504953,-245.10890922453163,6754.696317037689
43.76925436541366,13.022687918868868,31.64717838970188,-43.26352429466814,-16.14969113017239,129.1918324760088,-43.769254365413715,-13.022687918868986,-31.64717838970202,6944.440184553925
-22.810205661539886,-1.2399795350548863,-28.357749278246768,41.242880835870764,-6.970689558876084,-266.56156629014873,22.81020566150538,1.239979535044935,28.35774927865577,6963.585495476034
-10.754572059816647,36.47063983976697,-111.18321662779455,13.943923698599951,-32.86858640113681,-31.734424501930388,10.754572060183207,-36.470639838108134,111.18321658828012,6882.4947353281605
5.611751116995325,4.0619018752042155,60.03425166577239,-2.793329785114749,-4.729536023178445,-25.22029160624477,-5.611751116992278,-4.061901875197952,-60.03425166531423,6939.567282581796
24.03649009811272,-19.722660112982407,-254.45443249209706,-16.355412904180813,19.68318173172847,-31.03592913019626,-24.036490098113436,19.722660112982297,254.45443249208827,6743.652958751063
-5.1094861311694455,-22.106370929935995,-153.21309889449705,33.46686339144108,20.972036599714105,-642.8421374513995,5.109486131201874,22.106370929974826,153.21309889479832,6845.11596815295
-6.074835764631227,6.932215001931159,-287.6232035656941,11.529312817691117,19.219881930060136,-15.28176084998091,6.074835764635514,-6.932215001905528,287.62320356675673,6712.229123033687
-9.549194179667886,-12.388873137417672,-96.05418742708515,-4.07304953554843,31.210089772068613,-2.387294752460116,9.549194179660779,12.388873137416436,96.05418742625687,6902.680477942137
2.7958839830981144,-15.098934773387912,-246.22535080325238,-3.271742346895428,15.297865057388178,-3.664461527951673,-2.7958839835180993,15.098934773388235,246.2253510113418,6753.296272346585
19.81473231441325,30.54244971334555,-55.133050258600704,-25.336639658533564,-29.430716165872624,-152.9998639303965,-19.814732312709115,-30.54244970821215,55.13305027925414,6933.930875226673
4.883960654066931,8.886614314150588,189.71720578220572,-9.606086974864203,11.57541301577903,-1.6480117283397573,-4.88396065383392,-8.886614313658264,-189.71720579100128,6810.011962702056
12.90702966229116,38.776964893122155,31.932005605519073,-12.253445129936786,-38.733032244238544,35.49949373515146,-12.907029662288085,-38.7769648931181,-31.932005605678444,6948.135671535524
-0.7975770247790556,0.420648165440994,0.8184752918533001,0.957418567376012,-1.3267798878291768,0.06037761867045244,0.7975770245477098,-0.4206481655338164,-0.818475296252196,6998.777649871856
-8.487994594937458,31.2800388029853,235.20134368369213,-34.56704790734865,24.422324853976413,42.55291997655723,8.487994594957556,-31.28003880299556,-235.2013436822963,6762.575969803798
27.30570534899271,-29.321911080489038,-111.19203524967935,-24.351558226307336,20.712799083842754,-24.302536869581825,-27.30570534900384,29.3219110805184,111.19203524964817,6881.8092394434125
-19.509246916709504,32.722271696549,332.18100168592173,19.170231330887866,-33.90045383297918,559.2260938502943,19.50924691669389,-32.72227169652054,-332.1810016926858,6665.6415294599165
27.12780837265349,23.763771448963617,-33.743409443205906,-18.442708067131885,-54.29883342490089,-103.48700762411939,-27.127808372623214,-23.76377144886448,33.74340942468996,6950.611097742043
12.01158873316237,21.527559249660893,90.54338411681837,-15.142465106988592,-16.324257367078694,-4.157060686961534,-12.01158872935609,-21.527559208449283,-90.5433834748596,6906.160617186394
-13.367497545717908,25.144263679583858,-251.9547477033118,14.324609291162831,-18.4815773257823,-39.48867741559961,13.36749754677817,-25.14426368154355,251.95474769689514,6746.441071855052
29.142595227642794,-21.717691735230396,141.52754970895728,-29.3049385565041,25.561719777912113,72.91615228872368,-29.1425952275436,21.71769173524127,-141.52754979206796,6853.88016063581
-19.445199831731873,30.005487654028148,11.449480859425316,19.34194315332749,-31.977215305435696,68.72946922251018,19.44519983173933,-30.005487654021476,-11.44948086167789,6962.456067578048
-33.19408209979872,9.333751279074201,61.393118698981006,10.594810044826124,16.708651713863244,333.4956758974763,33.19408209979631,-9.333751279064781,-61.39311869718426,6929.586278416501
-39.58783109804519,-7.4936889196139,152.57174342620766,38.7551098295141,4.990885790578505,82.74481546270773,39.58783109805464,7.4936889196464955,-152.57174342040457,6842.197909383941
0.33886510832360733,-0.5396124170492396,1.032922239230346,0.8718739155282141,0.2429977811826808,0.1374854895658532,-0.33886510627390887,0.5396124129698998,-1.0329222524635844,6998.781762115351
-9.818013445327281,35.33637445096116,-0.7963861582332181,12.835297808021965,-32.42216183228593,-44.06860161200548,9.818013445322856,-35.33637445095225,0.7963861605964833,6963.316241433267
-39.693093219318634,-25.491126337544614,-86.60907179452062,21.64739558685407,30.488183042760614,-38.7655731284686,39.69309321931428,25.49112633756162,86.60907131182866,6901.377073879537
37.43272084581486,-8.541079335632903,-6.203504285805775,-39.407962749698136,5.524481100147915,9.22807934394182,-37.43272084581286,8.54107933566439,6.203504275840287,6961.107156745819
-39.25615577220488,-2.0754262266228287,13.159113763705932,37.160397471760085,2.1562358906259727,-22.96024030244444,39.25615577450791,2.075426228746686,-13.159113768388883,6958.54488453388
-5.21856316160997,0.22547567466447832,-1127.8479902110198,9.70552667697611,7.180095894597611,-25.097197103411155,5.218563161576835,-0.22547567458403756,1127.8479902125528,5872.139909218702
8.476799792128379,12.204564127989025,-91.23428923487099,-8.025234673140341,-26.190785065791026,-23.479850030409693,-8.476799792160117,-12.204564128020086,91.23428923525964,6907.563458434956
-5.380608676445944,-27.68226153892775,943.735570707581,3.259628522263884,24.953599470123446,120.11373198520592,5.380608674305796,27.68226154039407,-943.7355706992347,6055.843181922897
37.76002631532761,8.209287360092132,52.56444271426495,-31.7621352859392,-3.990445522583293,6.875129303755276,-37.76002631499767,-8.209287359803803,-52.564441987910314,6934.760106585024
18.938158408577365,35.28556799840795,-111.2152516486342,-30.58931060282594,0.3865817682591442,-11.194985394258296,-18.938158407862442,-35.28556799855041,111.21525165335345,6881.7943803346725
-18.99222512323483,-4.855663954372995,-645.881027330322,10.787148650035967,-21.494159781837936,-71.30726337991725,18.992225123236288,4.855663954368688,645.881027330646,6353.82154576592
69.8257051004915,-38.13556542421638,123.51316228511331,-2.259241869914095,17.487796611334335,-23.568572688724615,-69.82570510044236,38.13556542422413,-123.51316228563874,6853.080080096114
8.658955724271234,-13.716180014533348,159.1026639226519,-8.834636528032464,14.67639706467897,510.9408849066644,-8.658955724238258,13.716180014497136,-159.1026639230042,6840.072579149606
16.69949528412704,25.403878780703153,-741.4223903630428,-23.568515381343644,-26.273203049100477,-207.4741230786173,-16.69949528409701,-25.40387878070094,741.4223903637944,6257.954582054098
-14.366583307685612,26.48697882647484,72.63221606016137,8.409650560546403,-28.084169037697254,-1.3890631632747352,14.366583307639896,-26.486978826480126,-72.63221605972063,6921.365346459241
27.69914922598545,10.969823091472048,16.27074587940212,-29.473726282328865,-8.81052022382655,-39.36220798297953,-27.699149225827266,-10.96982309190415,-16.270746029880492,6966.054039811567
-15.839479892024059,6.077544475455351,-76.20704786887087,16.381398735595052,-9.632748368890281,14.222826002069528,15.839479892079671,-6.077544475445167,76.20704648588156,6921.927269837903
-0.23442684543856865,-1.2949920339602914,-52.27998427316002,-0.9178534944823404,-1.213114056231007,-63.63403314117316,0.23442684543307651,1.2949920339688474,52.27998427480153,6947.703347333304
-8.975332076348758,-36.154232449315494,814.9318704951806,8.198237725656075,35.378636904160565,331.1500349848771,8.975332076344058,36.15423244930719,-814.9318704946854,6184.217155228633
-39.274755043199605,11.348683546669388,111.01921100900033,33.06844518080105,-9.035537444470668,38.010417111506996,39.27475504323056,-11.348683546650317,-111.01921095363745,6881.69287683221
32.210428826892766,-0.2744336150889558,124.77125009349572,-43.45316753504992,-27.1401402794112,127.32783800805151,-32.210428826699996,0.2744336150366572,-124.77125009228581,6871.137813718401
31.42774134250958,-16.00898748793261,-63.87186349173312,-46.56387933403925,8.492327395559846,-84.31478106417856,-31.427741342501214,16.008987487967524,63.87186349515777,6927.036881126821
15.31544233058533,-27.96090980657804,-130.36569028169473,-17.12841111639109,28.443183201710703,-28.96295116837481,-15.315442330606718,27.960909806573323,130.3656902802586,6865.792699090463
-13.40868881169882,1.1206176174657687,84.61237552887411,9.099862411683148,2.592270725378071,-18.04117600529946,13.40868881164668,-1.1206176174752487,-84.61237548632808,6914.324367677926
-6.6483009755544735,35.349609029462975,-76.05979561286118,8.555667559433452,-35.670684824389774,-11.260025747732874,6.648300975560306,-35.34960902945033,76.05979564423396,6915.863810213708
-0.5979967024961309,-5.246786924801761,12.25562349674515,2.2453953645480635,5.139217375468361,-75.20786687531138,0.5979967024944538,5.246786924805005,-12.25562349667533,6986.654669564669
-13.671832594746748,-6.3205668309380005,-32.06931322441109,23.30478798954717,3.939945001644727,32.277353329601844,13.671832594751692,6.320566830935025,32.069313230688266,6964.569496380533
0.9831192650534907,-0.5577461066119279,30.721253512957272,-0.043432458054512395,0.1293966996415931,6.9935467303931755,-0.9831192650752343,0.5577461065735022,-30.72125351625485,6969.2577784565265
-17.81322275855037,-32.73888201811293,-876.6543565300302,2.747952149292961,8.302791267593404,-11.861244957783153,17.81322275858382,32.738882018020675,876.6543565298258,6122.553695496115
34.86819025835575,3.2189208961642075,-18.38269081696161,-36.1976227666248,-0.46454803900093183,-13.218457011009706,-34.86819025839779,-3.2189208960462308,18.382690833092532,6960.451464878159
7.581587460845467,7.895682944630314,-0.5697505295225623,-8.467159695586762,-8.299699049108622,254.83980787076115,-7.581587460849132,-7.895682944566469,0.569750522584987,6989.038336931199
1.7579612491239212,32.89997276221576,-619.6777428017795,-6.29075701303347,-4.823542387266349,-4.308668931976351,-1.7579612491248364,-32.899972762252325,619.6777428045204,6379.447008941259
-5.553691523618479,-8.881751256805002,292.5214903395911,6.344989801342106,3.0059138349992733,-3.454613413721446,5.553691523665813,8.88175125683452,-292.52149034352277,6707.290993529485
11.33089231042393,1.996073830241984,-283.9892348793533,-7.412360832442138,-27.74763879077071,-29.168959034814943,-11.330892310641774,-1.996073830560117,283.9892348732764,6715.777780377392
-29.3904916806549,8.141721790235772,7.522444034611207,35.112326708090684,-9.673366594138836,-37.295888879278905,29.390491680763727,-8.141721790271973,-7.522444035101394,6968.58842628737
-32.29016577463941,-14.938185963691776,-27.471372207237696,28.133023845080462,21.36136922431955,14.138292365506128,32.290165774640855,14.938185963689866,27.47137219821138,6955.050120584583
-12.681054456616472,0.1695872685015757,-292.3061280793088,6.969845176981598,4.529178592412293,-0.5714208927655533,12.681054456591047,-0.16958726849753897,292.3061280784745,6707.418863255001
29.811839083722546,9.82952862476833,86.64913188473814,-21.58002884204481,-11.240271660941653,-2.2672784357932962,-29.811839083495645,-9.829528625099906,-86.64913190415093,6907.840092231013
31.694140129530204,-15.663742199729874,29.569393750392546,-24.989329306772763,17.956252346333486,123.75312098946391,-31.69414012993829,15.663742199719968,-29.569393770547585,6953.910613465944
30.99598913924702,-14.851175981781651,388.03338880246946,-36.766029954190444,2.8634337681008177,130.14517477214173,-30.995989139227145,14.851175981785085,-388.0333888145466,6610.44739666732
20.780678281885272,19.47475939843696,-16.046011043737078,-17.653606844412725,-24.818269596551374,-137.10142900776364,-20.780678281856687,-19.474759398436756,16.046011148924492,6967.3107285048845
15.69822633526171,-41.282693093089485,41.304210314899414,-14.536173526518102,33.899047285882695,60.54360139144801,-15.698226326619634,41.28269309621166,-41.30421027019543,6939.5289819083355
27.697874432732284,20.19844587923164,-75.02267299863996,-19.47541664711629,-0.6445866306504009,11.448618880686796,-27.697874432676144,-20.198445879257644,75.0226730093304,6917.516291971932
62.05329586999732,26.063947147172467,82.7692532096425,-15.233517362333485,-15.50952452875161,11.52625592034259,-62.05329586998373,-26.06394714704862,-82.7692532177795,6893.3196301639955
0.3429786449185691,-1.4015325595608679,-15.462559186511143,0.08556317084612217,-0.08595841730321839,-0.7589897539234159,-0.34297864492537017,1.4015325595659782,15.462559186581135,6984.469905715175
8.76697459766919,-23.654416943154967,-6.7365182888377575,-3.421799536599325,18.920032399314415,79.1035290926432,-8.766974597687327,23.654416943057644,6.736518330337647,6973.889022906895
29.198688007382106,31.876821024768223,-356.20666267465776,-5.605378393048276,-24.305025493410252,-49.23375311108787,-29.198688007380667,-31.876821024772184,356.20666267370024,6641.179860100993
2.5710100983754147,-52.27619857366588,229.3074351934402,5.500819112701752,29.411052379845117,186.7813479657699,-2.5710100983869784,52.27619857359615,-229.30743519379948,6764.79514879777
-13.443157494762355,15.016941524069988,201.40228044882747,17.95896005689548,-15.970286755826358,25.785006360977523,13.443157494747487,-15.016941524081616,-201.40228039394466,6797.591707857748
10.665037023363984,24.111538864818094,268.4001846198154,-11.03394050451238,-26.099729298719204,41.77471414398673,-10.66503702352982,-24.111538864031175,-268.4001846165426,6730.307991236738
11.59855396397557,-23.442130446535558,49.94801230116097,-13.055825113918939,17.78433507405878,406.62378664931714,-11.598553963972464,23.44213044652977,-49.9480123000324,6943.6184867985
31.75245814583658,16.49072474592101,-85.6294297371675,-34.04050509639381,-16.50376579878578,-31.948521226304067,-31.752458145884667,-16.49072474590401,85.62942973575059,6907.196050717536
-31.575078359791608,5.775579499365019,22.685914628767353,6.670815750845814,41.49308848662558,-39.65450958024227,31.57507835980224,-5.775579499343811,-22.685914638046,6960.693451209374
-38.53144850982751,-12.103541657491704,21.85155362538389,33.2032373691465,6.252678841971531,63.03594953250599,38.531448509820805,12.10354165747537,-21.851553622383406,6954.079745160533
-16.36798088572754,2.350681327463122,-43.62269805498031,6.848844613300096,101.92681900243315,-39.46973937007576,16.367980885743275,-2.350681327470838,43.62269804410694,6953.348232084953
29.2140836787799,26.52405770691162,117.35759496394408,-26.14601165834685,-28.698659114560257,74.9113716887496,-29.21408367878674,-26.524057706905246,-117.35759488054046,6876.186412044051
-5.709539542592453,24.621585581820376,21.279506517191596,32.85133122543138,-45.18545388000318,-14.945014054997882,5.709539542591539,-24.621585581819577,-21.279506517180124,6966.959874697644
21.699378787216666,-34.17761660173304,104.21852618947466,-20.871982365395368,27.687508418782624,80.96031027275114,-21.699378787252826,34.17761660171224,-104.21852619063327,6888.194432689206
21.822962283547074,7.249864654246595,-52.959168360993665,-48.76417034013032,-0.9515155654463283,-15.668099542686239,-21.822962283505046,-7.2498646541284195,52.95916844478616,6942.263643312973
14.769687470123511,45.02372157736453,20.24636992191486,-3.3534984034220545,-38.455179235455944,26.907680374671287,-14.769687469345715,-45.02372157852607,-20.24636992844652,6948.471310589769
-2.23255004814578,-3.0069703037912143,-10.166873390911187,3.4335188384671484,-0.4913869500807623,148.85037882233632,2.2325500481607783,3.00697030380029,10.166873399782801,6989.164750648206
26.498663474874196,-7.4308171197726995,307.25155382371906,-21.70099306109904,6.477091691236653,26.100052858520755,-26.498663473434146,7.430817118451979,-307.2515538318565,6691.518355988105
19.16917480522762,31.236203721718752,-32.11116714488078,-30.7039021264954,-26.781644615030196,-73.94970474745509,-19.16917480522265,-31.236203721720166,32.111167145090185,6951.273252674245
-21.487407140850344,-27.922646763129723,44.242120838564276,18.515129321778428,16.398877778274805,-16.596656918564683,21.4874071408845,27.922646763072926,-44.24212080365561,6943.442425059402
-24.36513235772609,-11.534987788940269,31.40177461231429,17.881074857000062,8.429822856095864,-35.33910469238999,24.36513235773459,11.534987788938688,-31.401774610025093,6958.614033403826
-11.92584388613165,24.562665876737523,-948.1921868930436,11.424375620551219,-7.888132376374596,-29.70600268297779,11.925843886173407,-24.562665876749755,948.1921868940788,6051.414745658407
-10.327178053843307,25.018582232499874,-71.52201758860318,4.635274092964703,-20.723506786615946,7.281329517662932,10.327178054180504,-25.018582232459522,71.52201758472881,6923.527846716902
-19.94279382439741,30.654101474068867,102.16328612315081,17.92368398217797,-34.23152843173497,257.126862477552,19.94279382439679,-30.654101474070245,-102.16328612320743,6891.488539046747
-33.31596426725925,12.33254017899904,-131.43394418052787,18.415742105439715,-7.621236546471433,-1.061451679488884,33.31596426690905,-12.33254017882493,131.43394420444153,6863.849576291841
2.8899170699817787,13.620426179086316,5.811109636095243,-10.08740676442219,-15.816678847224951,-145.66975610045358,-2.8899170700651142,-13.620426179160107,-5.811109633061588,6984.911998499873
23.410572460035578,-9.690705103047932,-37.592398052590134,-53.675892265621364,-22.822841647039464,1.7274059987221775,-23.4105724600816,9.690705103102411,37.59239805248061,6954.666080869742
-11.110968298436475,-35.76779255305563,-527.2734158131819,12.675093858964118,34.46775630626502,-221.2148333772205,11.110968298395877,35.76779255307595,527.2734158018698,6471.398018542746
35.40738381485303,6.700909872711958,-105.70839328159425,-30.04704000403529,-8.405086987747529,-220.5388369404698,-35.4073838148743,-6.700909872774629,105.70839328225244,6888.318038183718
1.4001591597509313,-16.040961716392502,-65.07661870551352,30.31800644623973,10.836629910201061,11.606378028856584,-1.4001591592979408,16.040961716193145,65.07661881588521,6932.960829831357
-1.3268346173486316,-42.080010537680394,176.12131134321547,-0.2986521326883235,42.24259033578028,180.59012083419785,1.3268346173484813,42.08001053768027,-176.12131134325097,6818.9165516944
-13.281494756827636,24.057613405049963,-438.7324798220704,17.447574768984413,-23.215175665964995,-77.92667545436058,13.281494756818553,-24.057613405049324,438.7324797546491,6560.407726478338
20.937294072882317,47.9119900713518,49.70407800413541,-20.091821339583664,-14.831892110645219,-4.392998925842304,-20.93729407290316,-47.911990071402606,-49.70407799394986,6927.858225615377
-10.329661058412315,27.268706030895526,-19.36369195242636,12.800062161559094,-41.61559532543895,-109.51056966612357,10.329661058547476,-27.268706030808996,19.363691947670326,6964.996457942606
-98.22298174103067,38.982876664081886,853.3284677320116,-1.4309809821161004,-10.361641158075185,14.276758316708596,98.22298174123115,-38.982876664093894,-853.32846773892,6140.152976492504
-7.694231428422017,-37.608813402729574,595.287046176565,11.906438346334253,36.119084647267194,386.87546350384724,7.694231428418472,37.60881340273063,-595.2870461712712,6403.476486164635
22.893662946217997,53.015443675794,-41.44622024927804,2.6995636113377572,-29.291846376193135,-34.00840203985396,-22.893662943279107,-53.01544367719852,41.446220238262384,6928.918656383862
-38.97331336157035,20.256781282208166,285.1449222004195,-0.8861663864414175,-37.53097648174221,67.62933932307855,38.973313361518116,-20.256781282226076,-285.14492224557506,6711.491951343367
-17.487864728050504,19.380154474042733,-36.916247882593424,3.229182629071889,-6.621487217198891,36.378886817692305,17.48786472804682,-19.380154474043348,36.91624787173194,6954.786768296675
50.942422978275054,-35.8995556847221,-482.17535956659117,-28.72807888229309,-15.844373459308308,-149.43744167669874,-50.942422978354344,35.89955568470885,482.1753597539806,6513.813824469801
-33.13160383416351,17.135009561199155,32.22552261170347,39.37034931412107,-18.320038403235657,45.10907000908361,33.13160383486026,-17.13500956075224,-32.22552260824985,6950.706925468433
33.10525633140921,3.2441148731306826,-55.90835659788138,-39.26383284004622,-15.284971437041069,-38.811847529608194,-33.105256331406665,-3.244114873133459,55.90835660131934,6934.944348599591
3.6510333248169977,32.240036322441284,184.15145373358249,-39.799580560647854,-11.636635611048742,54.97832296558452,-3.651033325734693,-32.24003632288046,-184.15145373549134,6813.011981498224
38.027399322287245,22.099996854072728,249.82881971372237,-31.534007826614047,-20.837828953109426,221.47889910971844,-38.02739932237494,-22.099996853894837,-249.82881974910018,6746.329064999474
24.95145913962363,-3.1768988835925125,-52.64605732318797,-11.67383132138424,-16.444278229417154,25.436142604327415,-24.951459139536556,3.1768988837673984,52.64605730546209,6941.6537360541815
-13.476282841257117,37.86734598457356,61.294964227174546,12.675909230468152,-35.496116469395126,78.95891843842628,13.476282744783678,-37.86734616130354,-61.29496974813158,6926.7017688118885
5.81185106700398,0.4066497924014899,-512.2935378361076,-5.314103977079686,-3.3018518055475554,-0.06830944783829035,-5.8118510670040315,-0.4066497924022276,512.293537836105,6487.673323894277
28.34657107710012,11.459109975286886,-181.07364426191026,-3.063104430932916,16.167170734380047,-1.0634686153559134,-28.34657107690666,-11.459109975399457,181.07364424719003,6816.363088927095
-5.904200522191436,-37.708685965401,-191.58183327055892,-11.218263114215123,39.484395576275894,-137.091108454185,5.904200522192639,37.70868596540036,191.58183327054437,6804.653091694849
-13.278006753812834,25.140063335434235,-105.26437007414069,8.12083104823335,-25.475074084726224,-4.590930068874906,13.278006753826666,-25.1400633354266,105.26437007428537,6890.96364359057
